,total_households,total_individuals,dw_00,dw_01,dw_02,dw_03,dw_04,dw_05,dw_06,dw_07,dw_08,dw_09,dw_10,dw_11,psa_00,psa_01,psa_02,psa_03,psa_04,stv_00,stv_01,car_00,car_01,lln_00,lln_01,lan_00,lan_01,lan_02,lan_03,lan_04,lan_05,lan_06,lan_07,lan_08,lan_09,lan_10,lan_11,lan_12,lan_14,pg_00,pg_01,pg_02,pg_03,pg_04,lgt_00,pw_00,pw_01,pw_02,pw_03,pw_04,pw_05,pw_06,lat,lon,NL,ADM1_PCODE,ADM1_ID,ADM1_EN,ADM2_PCODE,ADM2_ID,ADM2_EN,ADM2_TYPE,ADM3_PCODE,ADM3_ID,ADM3_EN,ADM3_TYPE,ADM4_EN,x_cordinate,y_cordinate,z_cordinate,target
10,0.0071670237318316385,0.006704073482769998,0.023957639531682146,0.0001809232910582738,0.00013965239346760063,0.0,0.0004472219391696193,0.0009243388774342201,0.0013104687961264408,0.004961026869702137,0.0034335301188832086,0.0014133288550696433,0.004405822976858197,0.001549195600199158,0.013158118281443483,0.022573872621074086,0.0,0.0028238334521796136,0.018425070743893608,0.017739176715290305,0.017354710367237628,0.013520743774324905,0.01878543331487364,0.014696218087458994,0.01801059274180154,0.03554456665122257,0.0032459146066026678,7.949280413969368e-05,0.06240620044573375,0.00012879813139849425,0.00012491997468198695,0.014250526520957572,0.0015323537462154466,0.020989502073457154,0.0,3.44748962908856e-05,0.0,0.002649011196678369,0.0074206408599415755,0.01341530140214793,0.034365161025370364,0.0010715685325135339,0.0085843049843577,0.002686980636888527,0.01978624186226606,0.02072406024751561,0.019835283799141283,0.0010245688834653295,0.0024085391864536385,0.0011986790224868488,0.0015298578727585973,0.0025305359383247417,-0.02104561866362026,0.016613160181874906,0.0,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005213196811806968,0.0007054516365547528,0.010894177545312972,0.0,0.0026167869347318734,0.010316845706488541,0.014571949320741982,0.024569676614267188,18.915247896700002
11,0.007421562131375489,0.0066936645337376584,0.023224325606227246,0.00014401444529396406,0.003942740097715495,0.00177991069868286,0.004981610329453301,0.0,0.003619026849125449,0.0033296541662915747,0.0035779466106992236,0.0064861559900981375,0.0,0.0009660776791501985,0.01698793016485215,0.01979597384808985,0.014557360124561661,0.013382957998419608,0.016971073249659942,0.03370495177655209,0.011618646485932188,0.012026315020214015,0.019396244690670254,0.007502488175667869,0.019299947116097525,0.020817978293051927,0.00348270171789376,0.0007711544822218782,0.022469411475840282,0.0001251314455493873,0.00013010489617671912,0.03924709113985119,0.004121006420440724,0.02169552465988803,0.0,0.00014126150994935827,2.1714092215480283e-05,0.0063974116106183315,0.005746531182060745,0.016985399130628482,0.015862270295824397,0.0010926223249452488,0.005686319124344995,0.008955294105109807,0.020799950709039953,0.019943526493150277,0.022354153869536514,0.0005459548512250753,0.00014332242568372143,0.0005829174377947108,0.0,0.0009849324926474604,-0.02078494660473311,0.016643507854453364,0.0012819496084189052,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005213196811806968,0.0007054516365547528,0.010894177545312972,0.0,0.0032709836684148416,0.0028612510170164113,0.0042620848865685635,0.025573293449098974,23.3392127794
12,0.007201481485008982,0.006682536130784797,0.02175083491039735,0.0003370806467739054,0.0007632215496695564,0.000575492047915196,0.000366231277174677,0.0,0.0037645330012037953,0.004275608396383669,0.015139733399012166,0.0028310955854186173,0.0,0.0018818871614661441,0.01368678676330638,0.021247054817612857,0.0,0.0080062134173143,0.020875054778888878,0.013140267629085206,0.019006971920564546,0.014761256138964694,0.01827840408243013,0.012207399447598887,0.018456671374093982,0.04281587295644146,0.001664166001899471,0.00038508230381275547,0.023513496081358873,0.00011170393983453849,9.26027539618827e-05,0.019736968103699928,0.0035134537485903483,0.007676994528543631,2.981865925590087e-05,3.4586007424619984e-05,0.0,0.0024889970965915574,0.014965862167328077,0.014476888809247176,0.024526059971131775,0.0007987955519219198,0.011316183766922575,0.0045633205192099095,0.01916414667932989,0.016500180610140133,0.023637029880426312,0.005010432601780746,0.003981784426287274,0.0011587154598619574,0.0009912452431559496,0.0004352009639493693,-0.02060354883693918,0.016727429188725773,0.0,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005213196811806968,0.0007054516365547528,0.010894177545312972,0.0,0.00392518040209781,0.011250097870253264,0.016639489335426284,0.02418182137262303,18.927364697799998
13,0.007597317459761015,0.007547346217475181,0.020127187354395098,0.00022469735163987178,0.00028386473169652535,0.00048432042202853137,0.0,0.0013774923620914702,0.0014279087820720288,0.01585179659829326,0.019350415836143057,0.0007407717584138187,0.0,0.003555773728478393,0.017459714095866365,0.018643704647804876,0.0033225714013366352,0.01238421781898632,0.020847813747130715,0.012648193421180344,0.019183760650209967,0.011257908888837351,0.01971031199229681,0.011709570113575374,0.018545898859327194,0.02129883638257741,0.0015961024581556673,0.000170490034888424,0.027598265988115107,0.00014830944414929805,0.0003170213884915312,0.039636554904123635,0.0012394634028983433,0.021781602647329937,0.0002580256698429658,0.00026262337047254383,0.00011958692517456248,0.004452031038505785,0.015017804525170604,0.015907660307299173,0.02114234271022042,0.0008235926536324167,0.0069418811270174656,0.006704814871024386,0.02090063712435241,0.016137907894128008,0.027261744953275813,0.0002353880255443484,0.00044272188811234173,0.0,0.0,0.0003626967553588015,-0.020775012287454014,0.01694674154633478,0.0011803390734697488,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005213196811806968,0.0007054516365547528,0.010894177545312972,0.0,0.004579377135780778,0.002543849057212144,0.005001822108925324,0.025541157277352854,22.099416429899996
14,0.006534759513203981,0.00722167891615229,0.016123876028582767,0.00029162364112262967,0.0004706719808030487,0.0,0.0,0.0006160204477906216,0.0,0.06309290861585794,0.017875806909311877,0.0,0.0,0.001041627015465192,0.019781578085877945,0.01826286047841139,0.006666734128472172,0.004928512908697269,0.019052334582434598,0.003512605419177109,0.022465926168119797,0.004334448091844161,0.022540108061900252,0.0016082826393113692,0.02035638373305256,0.001001641478797906,0.0009381260567918924,0.0002189917115748526,0.04772849271969634,9.585420413620097e-05,9.497315727006431e-05,0.05590175932392573,0.00015052744269944895,0.030037749997329798,2.749720074820708e-05,0.0,0.0,0.00043818336126798897,0.0,0.02092553490269895,0.00013848476781436615,0.0002186182432489731,1.8565646413525042e-05,0.001257330855737905,0.019564802185079253,0.013771317667658973,0.029348440520129776,0.00019792810753336732,0.0,0.0,0.0,0.0017857017879623557,-0.02114888819774581,0.01774147347430221,0.0018590917601335971,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005413704381491851,0.0009406021820730037,0.018472735837704604,0.0,0.0,0.006227561954469402,0.020359140396622646,0.02321236966984637,33.262138444899996
15,0.008465481595791628,0.008610908615868055,0.023136809204265238,0.00019023550076887415,0.0018036811043619428,0.0,0.0,0.005390411267865251,0.005829674394893649,0.007725940304741453,0.00261920138451633,0.0016974983838504549,0.010615665663632352,0.0036558223514462185,0.01721422895167651,0.018643117795051442,0.005707773046279388,0.004962072933318275,0.023713367620883403,0.015493343841610403,0.018161576352805735,0.01615631526039306,0.017708207625132807,0.012653677926503954,0.018376683507439817,0.010073935989223265,0.001910692239648591,0.00021610834979955988,0.061942415946315804,0.00012862674970499956,9.879279202159024e-06,0.03655979843102592,0.00032833332215196373,0.027010835479729992,9.887891984397239e-05,0.0,8.523738717984049e-05,0.0032695358752358222,0.026266248871043743,0.018090708343562186,0.0031479020388381906,0.000676487332653688,0.010816089372720638,0.0068635942875251805,0.020220510952150165,0.017347792148254697,0.0249372924008084,0.0013016899634529185,0.0016300020217092967,0.0006298599023319793,0.0020065860326523304,0.00035041285524975516,-0.021263870739849214,0.01740316130236576,0.0,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005413704381491851,0.0009406021820730037,0.018472735837704604,0.0,0.0006541967336829683,0.0023229612592954355,0.02470530008335415,0.021106643358133843,20.3606821564
16,0.007806288717197207,0.00736900972513203,0.020857705753385893,0.0005002511921410292,0.0012425228749371468,0.00047135535894126627,0.0,0.008503571177225253,0.001791479823862842,0.022227337355001594,0.009488604255805914,0.0014418830898158934,0.0,0.0004146002424982508,0.01658603060602706,0.020272197538076138,0.0,0.00673257358800941,0.018188822674644774,0.007840464299781148,0.020911045499115936,0.0071438453916184445,0.02139183530208215,0.006823206898808306,0.0194216967920564,0.004702298908853148,0.001120267776138435,0.00014000120978248262,0.03864291024437257,5.299820259596475e-05,8.326803221810133e-05,0.05505092870450987,8.518771616050953e-05,0.030304244621345185,2.694744901125358e-05,2.5241930417971144e-05,1.9387371041488745e-05,0.0018436970202013276,0.004523896620797713,0.01984191579837724,0.0007408405768393266,0.0003480549067450173,0.004751968450417168,0.001014998345590016,0.018685158921208436,0.012061909751022988,0.029478293227109237,0.003488480380121269,0.0017589588137446898,0.0016704069259333254,0.0018289747610108166,0.0011024090969717418,-0.021170036989473718,0.017773850587328166,0.0015386065719605571,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005413704381491851,0.0009406021820730037,0.018472735837704604,0.0,0.0013083934673659367,0.0073786093891314445,0.021340107944144267,0.022870719742913753,27.47352974
17,0.003836455872182685,0.003483361225295928,0.022986189535307216,0.00010998726016500228,0.0002466630058734875,0.0013128515821020103,0.0,0.019188790773274705,0.004178915207747874,0.0057708749006857435,0.002794273728476475,0.0023804069645096504,0.01646135857428729,0.0052198910465789455,0.016247366408536468,0.02123125616257116,0.0,0.0026493693330166875,0.016417113306906633,0.008760358583898944,0.020580552782194846,0.008027885619163618,0.021030505378416647,0.006953274437779484,0.01939838438633881,0.009646236038875367,0.0011944574855769342,7.42656179067115e-05,0.05095171628768557,9.239405384930538e-05,0.0,0.04635679794450379,0.00017591098883025969,0.043169846675900125,0.0,0.00012197665780547353,0.0,0.0,0.0,0.018686622296565227,0.008255739312325244,0.0003770305993640193,0.004306757911485404,0.0013225324287138946,0.02049504047844652,0.01000880759233716,0.033611902406794424,0.0014441159633294123,0.00031828907971347695,0.0,0.0,0.0007154076175314001,-0.021034896182486062,0.017511382294087125,0.0,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005413704381491851,0.0009406021820730037,0.018472735837704604,0.0,0.001962590201048905,0.0005526157009595329,0.013888786992083004,0.024680274310176456,20.1054518217
18,0.005951580727475113,0.005563740619345124,0.02173534973410286,6.895910180475263e-05,0.0037229898120945174,0.0,0.0,0.0017270652894632286,0.00303862157550734,0.022972840308872835,0.0029771545010753822,0.004580247230839974,0.007493133886463675,0.0021448318585772317,0.018132062057279196,0.019961269328258462,0.008653355100248412,0.003833121029885668,0.01653867718787494,0.02186322316671589,0.01587305389869293,0.019157217622144455,0.016481661832855658,0.016810776410866323,0.01763159393903576,0.011302813476662244,0.0019391747795453867,0.000516051185216974,0.046372542850219606,0.00012600391538712024,4.8325180623053856e-05,0.04413792987581332,0.0004698521785716815,0.01673948251524867,0.0,0.0,5.3857374863015415e-05,0.01187515661458423,0.005069956828558415,0.017717368876988104,0.0015704751815004837,0.0020108168045910096,0.013663325575033098,0.0011796512373396743,0.02017410088541878,0.018403666061928017,0.02417980762203226,0.00019438884112903376,0.0007587872792603937,0.0,0.0,0.0011445739555422548,-0.021192418872374923,0.017742988893685658,0.0015530196383067368,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005413704381491851,0.0009406021820730037,0.018472735837704604,0.0,0.0026167869347318734,0.007077138543926133,0.02229295394038172,0.02248631143728566,21.867528106199998
19,0.00879011355698798,0.007644642850068522,0.02214159392827129,0.0020151260960893955,0.00011075008433584653,0.000916626435642392,0.00030004252721684227,0.008482564036513403,0.008435307788887056,0.006265202128308267,0.0036707417370436877,0.017994693262504975,0.0,0.003630937136326915,0.015012855809738157,0.02157192309190783,0.00960842943910414,0.010701943486671537,0.015471836254354158,0.010415392109410872,0.01998594475398376,0.009832391899017903,0.0202929573618923,0.0066379484965043475,0.019454901226239305,0.00873904275048357,0.0016705031533448052,0.00010854145734363341,0.03624492194271766,6.371348018018399e-05,0.0001774257985417016,0.05224431108556086,0.00026947315546528545,0.02332466840032872,2.872641333435621e-05,0.00010138685682395584,0.0,0.003837044155700869,0.0005367119002902973,0.018810672136787537,0.005643224468440621,0.00041222910709733373,0.0056181148323739575,0.00397352513626661,0.019190996001375818,0.01556419188634254,0.025791594521633803,0.0032247612271023305,0.0010782880017040399,0.0013176523446609962,0.0007537962569861545,0.0010501693079499378,-0.02092096174738418,0.017287291132188937,0.0,0.0050674012904071124,0.0,0.0,0.003954901685968986,0.0,0.030430881016836168,0.0,0.005413704381491851,0.0009406021820730037,0.018472735837704604,0.0,0.0032709836684148416,0.0011911793968845679,0.005955442218112165,0.025491761191811173,20.190361265099998
20,0.0052071083330753635,0.005594327633802365,0.02193927065736164,0.00017460652921120996,0.0006204060066294038,0.004597260182785761,0.004719373156297832,0.011557439565596874,0.006026319756864018,0.015790885442858244,0.0029574809462195287,0.001945294954182353,0.0060641409083335256,0.00327096315599958,0.0144028412504387,0.019795134002256125,0.009076604501091675,0.024924291707853194,0.01968823123752545,0.018066106817415287,0.017237253372928554,0.022700800495734117,0.015033308591315957,0.021067082963827703,0.01686872300285976,0.019651746635016995,0.003233783111631515,0.0008841318576968487,0.029399764487147553,0.0003151495146636328,0.0002677371512380349,0.029091820283451024,0.007603487331650649,0.043163640216195315,0.0,3.3364638409475635e-05,0.00028383082153424135,0.007032404669993363,0.024569444783564404,0.015582247496659945,0.0014795550789524691,0.001333475396440464,0.024292120800118992,0.0027286288260500967,0.0214077370108564,0.01945538497697625,0.023450779561539663,0.00023566586089551647,0.00020250629410588055,0.0,0.000618832581417739,0.0002886984639798583,-0.020036123433814192,0.017330794247387576,0.0017626614976068073,0.0050674012904071124,0.0,0.0,0.004745882023162783,0.0008762831882796698,0.011987922824814248,0.0,0.005614211951176735,0.0011757527275912548,0.01610443637133222,0.0,0.0,0.0074203788783070235,0.019575227272257346,0.01040198110672217,19.9221784181
